,Unnamed: 0.1,Unnamed: 0,Name,Bbox,Class,fname,split,x1,x2,y1,y2,cluster_dbscan,cluster_threshold,split_dbscan,split_threshold,cross_val
675,675,675,1347768.jpg,"0.9653645833333333,0.7111111111111111,0.06822916666666666,0.3541666666666667",0,train_data_minprirodi/images/1347768.jpg,train,1788,1918,769,1279,21,22,train,train,2
676,676,676,1349081.jpg,"0.47265625,0.675,0.21822916666666667,0.46111111111111114",1,train_data_minprirodi/images/1349081.jpg,train,698,1117,480,978,17,16,train,train,0
677,677,677,1350392.jpg,"0.4859375,0.4701388888888889,0.20208333333333334,0.6083333333333333",1,train_data_minprirodi/images/1350392.jpg,train,739,1127,239,1115,0,0,train,train,0
678,678,678,1351005.jpg,"0.25546875,0.5913194444444444,0.1890625,0.13125",1,train_data_minprirodi/images/1351005.jpg,train,309,672,756,946,-1,121,train,val,4
679,679,679,1351047.jpg,"0.48541666666666666,0.6236111111111111,0.24895833333333334,0.19166666666666668",0,train_data_minprirodi/images/1351047.jpg,train,693,1171,570,777,17,16,train,train,0
680,680,680,1351128.jpg,"0.36432291666666666,0.6135416666666667,0.3723958333333333,0.3173611111111111",1,train_data_minprirodi/images/1351128.jpg,train,342,1057,655,1112,7,0,train,train,0
681,681,681,1351453.jpg,"0.5768229166666666,0.4795138888888889,0.09635416666666667,0.11597222222222223",1,train_data_minprirodi/images/1351453.jpg,train,1014,1200,607,774,22,24,train,train,1
682,682,682,1351512.jpg,"0.38567708333333334,0.6532407407407408,0.4640625,0.537962962962963",1,train_data_minprirodi/images/1351512.jpg,train,295,1186,415,996,14,13,train,train,3
683,683,683,1351625.jpg,"0.30390625,0.5916666666666667,0.20989583333333334,0.3472222222222222",1,train_data_minprirodi/images/1351625.jpg,train,382,784,602,1102,16,15,train,train,1
684,684,684,1351658.jpg,"0.6505208333333333,0.5017361111111112,0.33541666666666664,0.5479166666666667",0,train_data_minprirodi/images/1351658.jpg,train,927,1571,328,1117,-1,1,train,train,4
685,685,685,1351658.jpg,"0.8341145833333333,0.5993055555555555,0.3307291666666667,0.5611111111111111",0,train_data_minprirodi/images/1351658.jpg,train,1284,1919,458,1267,-1,1,train,train,4
686,686,686,1352109.jpg,"0.28359375,0.42430555555555555,0.5671875,0.6361111111111111",1,train_data_minprirodi/images/1352109.jpg,train,0,1089,153,1068,5,5,train,train,2
687,687,687,1354536.jpg,"0.15625,0.5826388888888889,0.3125,0.25833333333333336",0,train_data_minprirodi/images/1354536.jpg,train,0,600,653,1025,-1,131,train,val,4
688,688,688,1355041.jpg,"0.36223958333333334,0.60625,0.36302083333333335,0.33055555555555555",1,train_data_minprirodi/images/1355041.jpg,train,347,1044,635,1111,7,0,train,train,0
689,689,689,1355932.jpg,"0.6638020833333333,0.48935185185185187,0.3296875,0.487962962962963",1,train_data_minprirodi/images/1355932.jpg,train,958,1591,265,792,13,12,train,train,4
690,690,690,1355932.jpg,"0.215625,0.5226851851851851,0.43125,0.7546296296296297",0,train_data_minprirodi/images/1355932.jpg,train,0,828,156,971,13,12,train,train,4
691,691,691,1356566.jpg,"0.08984375,0.6368055555555555,0.1796875,0.25972222222222224",0,train_data_minprirodi/images/1356566.jpg,train,0,345,730,1104,7,0,train,train,0
692,692,692,1356812.jpg,"0.7731770833333333,0.6302083333333334,0.45260416666666664,0.6145833333333334",0,train_data_minprirodi/images/1356812.jpg,train,1050,1919,465,1350,45,59,train,train,1
693,693,693,1357439.jpg,"0.16927083333333334,0.6159722222222223,0.18229166666666666,0.18333333333333332",0,train_data_minprirodi/images/1357439.jpg,train,150,500,755,1019,38,46,train,train,2
694,694,694,1358887.jpg,"0.15390625,0.6472222222222223,0.2890625,0.25277777777777777",1,train_data_minprirodi/images/1358887.jpg,train,17,573,750,1114,27,0,val,train,4
695,695,695,1359495.jpg,"0.2765625,0.6638888888888889,0.14166666666666666,0.2851851851851852",0,train_data_minprirodi/images/1359495.jpg,train,395,667,563,871,57,25,val,val,1
696,696,696,1359921.jpg,"0.5986979166666667,0.5060185185185185,0.8015625,0.9305555555555556",0,train_data_minprirodi/images/1359921.jpg,train,380,1919,44,1049,64,94,val,val,4
697,697,697,1361009.jpg,"0.50625,0.4375,0.434375,0.5930555555555556",1,train_data_minprirodi/images/1361009.jpg,val,555,1389,203,1057,-1,86,train,val,4
698,698,698,1361290.jpg,"0.284375,0.4083333333333333,0.1625,0.19027777777777777",1,train_data_minprirodi/images/1361290.jpg,train,390,702,451,725,23,26,train,train,3
699,699,699,1361668.jpg,"0.44140625,0.5652777777777778,0.6192708333333333,0.6194444444444445",0,train_data_minprirodi/images/1361668.jpg,train,253,1442,276,945,-1,80,train,val,4
700,700,700,1361937.jpg,"0.8244791666666667,0.7590277777777777,0.23958333333333334,0.30694444444444446",1,train_data_minprirodi/images/1361937.jpg,train,1353,1813,871,1314,58,79,val,val,4
701,701,701,1362073.jpg,"0.69765625,0.5204861111111111,0.2390625,0.29930555555555555",1,train_data_minprirodi/images/1362073.jpg,train,1110,1569,534,964,39,47,val,val,0
702,702,702,1362963.jpg,"0.8419270833333333,0.4726851851851852,0.3140625,0.6990740740740741",0,train_data_minprirodi/images/1362963.jpg,train,1314,1918,133,888,-1,2,train,val,4
703,703,703,1363041.jpg,"0.84921875,0.7569444444444444,0.23697916666666666,0.30277777777777776",1,train_data_minprirodi/images/1363041.jpg,train,1403,1858,871,1308,58,79,val,val,4
704,704,704,1363472.jpg,"0.90546875,0.6239583333333333,0.18802083333333333,0.24791666666666667",0,train_data_minprirodi/images/1363472.jpg,train,1558,1919,719,1076,7,0,train,train,0
705,705,705,1365892.jpg,"0.84296875,0.6892361111111112,0.31197916666666664,0.5368055555555555",0,train_data_minprirodi/images/1365892.jpg,train,1319,1918,606,1379,0,0,train,train,0
706,706,706,1366225.jpg,"0.3625,0.7451388888888889,0.23229166666666667,0.3388888888888889",1,train_data_minprirodi/images/1366225.jpg,train,473,919,829,1317,-1,8,train,train,4
707,707,707,1366225.jpg,"0.7638020833333333,0.6152777777777778,0.07135416666666666,0.14166666666666666",1,train_data_minprirodi/images/1366225.jpg,train,1398,1535,784,988,-1,8,train,train,4
708,708,708,1366225.jpg,"0.94765625,0.5923611111111111,0.08072916666666667,0.11388888888888889",1,train_data_minprirodi/images/1366225.jpg,train,1742,1897,771,935,-1,8,train,train,4
709,709,709,1366957.jpg,"0.6052083333333333,0.7180555555555556,0.24166666666666667,0.3625",1,train_data_minprirodi/images/1366957.jpg,train,930,1394,773,1295,12,11,train,train,1
710,710,710,1367793.jpg,"0.9729166666666667,0.653125,0.053125,0.21597222222222223",0,train_data_minprirodi/images/1367793.jpg,train,1817,1919,784,1096,27,0,val,train,4
711,711,711,1368017.jpg,"0.22317708333333333,0.6076388888888888,0.41822916666666665,0.3013888888888889",1,train_data_minprirodi/images/1368017.jpg,train,27,829,657,1092,0,0,train,train,0
712,712,712,1368080.jpg,"0.16901041666666666,0.6878472222222223,0.2078125,0.21041666666666667",0,train_data_minprirodi/images/1368080.jpg,train,124,524,839,1142,21,22,train,train,2
713,713,713,1368156.jpg,"0.36770833333333336,0.4361111111111111,0.2125,0.20555555555555555",1,train_data_minprirodi/images/1368156.jpg,train,502,910,480,776,23,26,train,train,3
714,714,714,1368156.jpg,"0.22864583333333333,0.3840277777777778,0.08229166666666667,0.12222222222222222",1,train_data_minprirodi/images/1368156.jpg,train,360,518,465,641,23,26,train,train,3
715,715,715,1369887.jpg,"0.53203125,0.4461805555555556,0.1765625,0.19930555555555557",1,train_data_minprirodi/images/1369887.jpg,train,852,1190,499,786,23,26,train,train,3
716,716,716,1369942.jpg,"0.09427083333333333,0.5833333333333334,0.18854166666666666,0.7666666666666667",0,train_data_minprirodi/images/1369942.jpg,train,0,362,216,1044,3,3,val,val,3
717,717,717,1370569.jpg,"0.7507925724637682,0.5090579710144927,0.0803894927536233,0.14492753623188404",1,train_data_minprirodi/images/1370569.jpg,train,1364,1518,628,837,22,24,train,train,1
718,718,718,1370792.jpg,"0.2911458333333333,0.6430555555555556,0.3729166666666667,0.33194444444444443",1,train_data_minprirodi/images/1370792.jpg,train,200,917,687,1165,16,15,train,train,1
719,719,719,1370792.jpg,"0.4856770833333333,0.575,0.2515625,0.29305555555555557",1,train_data_minprirodi/images/1370792.jpg,train,691,1174,616,1039,16,15,train,train,1
720,720,720,1370792.jpg,"0.9260416666666667,0.47604166666666664,0.146875,0.28958333333333336",0,train_data_minprirodi/images/1370792.jpg,train,1637,1919,476,894,16,15,train,train,1
721,721,721,1370792.jpg,"0.13046875,0.6850694444444444,0.20677083333333332,0.12430555555555556",0,train_data_minprirodi/images/1370792.jpg,train,52,448,896,1076,16,15,train,train,1
722,722,722,1370792.jpg,"0.35442708333333334,0.5763888888888888,0.2953125,0.2263888888888889",0,train_data_minprirodi/images/1370792.jpg,train,397,964,667,993,16,15,train,train,1
723,723,723,1370848.jpg,"0.76484375,0.575,0.39427083333333335,0.38472222222222224",0,train_data_minprirodi/images/1370848.jpg,train,1090,1847,551,1105,61,88,val,val,0
724,724,724,1371463.jpg,"0.13046875,0.7046296296296296,0.1515625,0.1537037037037037",1,train_data_minprirodi/images/1371463.jpg,train,105,396,678,844,-1,53,train,val,4
725,725,725,1371694.jpg,"0.15260416666666668,0.709375,0.30520833333333336,0.5229166666666667",0,train_data_minprirodi/images/1371694.jpg,train,0,586,645,1398,45,59,train,train,1
726,726,726,1372012.jpg,"0.18229166666666666,0.5760416666666667,0.3645833333333333,0.36319444444444443",0,train_data_minprirodi/images/1372012.jpg,val,0,700,568,1091,15,14,train,train,0
727,727,727,1373999.jpg,"0.31927083333333334,0.5809027777777778,0.4354166666666667,0.37569444444444444",1,train_data_minprirodi/images/1373999.jpg,train,195,1031,566,1107,7,0,train,train,0
728,728,728,1374533.jpg,"0.565625,0.5587962962962963,0.86875,0.825",0,train_data_minprirodi/images/1374533.jpg,train,252,1920,158,1049,64,94,val,val,4
729,729,729,1375606.jpg,"0.5072916666666667,0.5517361111111111,0.2625,0.5340277777777778",1,train_data_minprirodi/images/1375606.jpg,val,722,1226,410,1179,50,1,val,train,2
730,730,730,1375606.jpg,"0.7036458333333333,0.5145833333333333,0.275,0.5513888888888889",0,train_data_minprirodi/images/1375606.jpg,val,1087,1614,343,1138,50,1,val,train,2
731,731,731,1377139.jpg,"0.41432291666666665,0.36666666666666664,0.2630208333333333,0.3972222222222222",1,train_data_minprirodi/images/1377139.jpg,val,543,1048,241,814,59,84,val,val,3
732,732,732,1377145.jpg,"0.3963541666666667,0.6597222222222222,0.46145833333333336,0.5583333333333333",1,train_data_minprirodi/images/1377145.jpg,train,318,1204,411,1014,14,13,train,train,3
733,733,733,1378048.jpg,"0.54609375,0.5440972222222222,0.38385416666666666,0.42569444444444443",1,train_data_minprirodi/images/1378048.jpg,train,680,1417,477,1090,1,1,train,train,2
734,734,734,1378048.jpg,"0.8703125,0.5263888888888889,0.259375,0.5930555555555556",0,train_data_minprirodi/images/1378048.jpg,train,1422,1920,331,1185,1,1,train,train,2
735,735,735,1378195.jpg,"0.51953125,0.32708333333333334,0.9567708333333333,0.6222222222222222",1,train_data_minprirodi/images/1378195.jpg,train,78,1916,23,919,36,45,val,val,0
736,736,736,1378426.jpg,"0.44947916666666665,0.49930555555555556,0.5677083333333334,0.49444444444444446",1,train_data_minprirodi/images/1378426.jpg,val,317,1408,363,1075,1,1,train,train,2
737,737,737,1378983.jpg,"0.33671875,0.6100694444444444,0.6567708333333333,0.45625",1,train_data_minprirodi/images/1378983.jpg,train,16,1277,550,1207,-1,130,train,val,4
738,738,738,1382073.jpg,"0.62890625,0.7069444444444445,0.5567708333333333,0.5324074074074074",1,train_data_minprirodi/images/1382073.jpg,train,673,1742,476,1051,57,25,val,val,1
739,739,739,1382364.jpg,"0.2760416666666667,0.5791666666666667,0.3458333333333333,0.5083333333333333",1,train_data_minprirodi/images/1382364.jpg,train,198,862,468,1200,20,20,val,train,0
740,740,740,1382902.jpg,"0.7184895833333333,0.5239583333333333,0.5151041666666667,0.8451388888888889",1,train_data_minprirodi/images/1382902.jpg,val,885,1874,145,1363,5,5,train,train,2
741,741,741,1383776.jpg,"0.6890625,0.6430555555555556,0.453125,0.2569444444444444",1,train_data_minprirodi/images/1383776.jpg,train,888,1758,741,1111,15,14,train,train,0
742,742,742,1384040.jpg,"0.51875,0.5329861111111112,0.196875,0.47291666666666665",1,train_data_minprirodi/images/1384040.jpg,val,807,1185,427,1108,0,0,train,train,0
743,743,743,1384350.jpg,"0.54765625,0.6649305555555556,0.3328125,0.31319444444444444",1,train_data_minprirodi/images/1384350.jpg,train,732,1370,732,1183,37,30,val,train,0
744,744,744,1384612.jpg,"0.3536458333333333,0.649537037037037,0.15208333333333332,0.25277777777777777",1,train_data_minprirodi/images/1384612.jpg,train,533,825,565,838,-1,114,train,val,4
745,745,745,1384752.jpg,"0.10546875,0.6055555555555555,0.2109375,0.21805555555555556",0,train_data_minprirodi/images/1384752.jpg,train,0,405,714,1029,15,14,train,train,0
746,746,746,1389118.jpg,"0.04973958333333333,0.5541666666666667,0.09947916666666666,0.44537037037037036",0,train_data_minprirodi/images/1389118.jpg,train,0,191,358,839,69,36,val,val,1
747,747,747,1389449.jpg,"0.9692708333333333,0.5152777777777777,0.059375,0.11574074074074074",0,train_data_minprirodi/images/1389449.jpg,train,1804,1918,493,618,-1,42,train,train,4
748,748,748,1389934.jpg,"0.49114583333333334,0.5722222222222222,0.35208333333333336,0.33055555555555555",1,train_data_minprirodi/images/1389934.jpg,val,604,1281,586,1062,16,15,train,train,1
749,749,749,1390749.jpg,"0.6619791666666667,0.5326388888888889,0.27291666666666664,0.3611111111111111",1,train_data_minprirodi/images/1390749.jpg,val,1009,1533,506,1027,52,67,train,train,1
750,750,750,1390749.jpg,"0.07708333333333334,0.5809027777777778,0.035416666666666666,0.18958333333333333",0,train_data_minprirodi/images/1390749.jpg,val,114,182,700,972,52,67,train,train,1
751,751,751,1390816.jpg,"0.1859375,0.6773148148148148,0.3333333333333333,0.5675925925925925",1,train_data_minprirodi/images/1390816.jpg,train,37,677,425,1038,6,6,train,train,2
752,752,752,1390873.jpg,"0.42916666666666664,0.4337962962962963,0.23229166666666667,0.3101851851851852",1,train_data_minprirodi/images/1390873.jpg,train,601,1047,300,636,8,7,train,train,3
753,753,753,1390873.jpg,"0.29244791666666664,0.4888888888888889,0.05677083333333333,0.20185185185185187",1,train_data_minprirodi/images/1390873.jpg,train,506,616,419,637,8,7,train,train,3
754,754,754,1391444.jpg,"0.56875,0.45046296296296295,0.27395833333333336,0.5064814814814815",1,train_data_minprirodi/images/1391444.jpg,train,829,1355,212,760,46,60,train,train,2
755,755,755,1393470.jpg,"0.41875,0.6704861111111111,0.29375,0.32013888888888886",1,train_data_minprirodi/images/1393470.jpg,train,522,1086,735,1196,21,22,train,train,2
756,756,756,1393778.jpg,"0.31354166666666666,0.6138888888888889,0.40729166666666666,0.3055555555555556",0,train_data_minprirodi/images/1393778.jpg,train,211,993,664,1104,7,0,train,train,0
757,757,757,1394375.jpg,"0.4895833333333333,0.4690972222222222,0.11666666666666667,0.11597222222222223",1,train_data_minprirodi/images/1394375.jpg,train,827,1052,592,759,22,24,train,train,1
758,758,758,1394689.jpg,"0.803125,0.4954861111111111,0.1375,0.14930555555555555",1,train_data_minprirodi/images/1394689.jpg,val,1410,1674,606,821,23,26,train,train,3
759,759,759,1394689.jpg,"0.5765625,0.44756944444444446,0.15,0.1701388888888889",1,train_data_minprirodi/images/1394689.jpg,val,963,1250,522,767,23,26,train,train,3
760,760,760,1394689.jpg,"0.9419270833333333,0.503125,0.10364583333333334,0.11875",1,train_data_minprirodi/images/1394689.jpg,val,1708,1908,639,810,23,26,train,train,3
761,761,761,1394769.jpg,"0.5190104166666667,0.42465277777777777,0.1859375,0.16875",1,train_data_minprirodi/images/1394769.jpg,val,818,1175,490,733,23,26,train,train,3
762,762,762,1394769.jpg,"0.15293251811594205,0.39519927536231886,0.09857336956521741,0.13460144927536236",0,train_data_minprirodi/images/1394769.jpg,val,199,388,472,666,23,26,train,train,3
763,763,763,1394769.jpg,"0.6817708333333333,0.428125,0.030208333333333334,0.06875",0,train_data_minprirodi/images/1394769.jpg,val,1280,1338,567,666,23,26,train,train,3
764,764,764,1394769.jpg,"0.48072916666666665,0.36006944444444444,0.030208333333333334,0.025694444444444443",0,train_data_minprirodi/images/1394769.jpg,val,894,951,500,537,23,26,train,train,3
765,765,765,1394769.jpg,"0.20844655797101452,0.3928140096618358,0.062273550724637666,0.11775362318840582",0,train_data_minprirodi/images/1394769.jpg,val,340,460,480,650,23,26,train,train,3
766,766,766,1394842.jpg,"0.43984375,0.5642361111111112,0.5901041666666667,0.40347222222222223",0,train_data_minprirodi/images/1394842.jpg,train,278,1411,522,1103,61,88,val,val,0
767,767,767,1396425.jpg,"0.46380208333333334,0.5975694444444445,0.45989583333333334,0.2604166666666667",1,train_data_minprirodi/images/1396425.jpg,train,449,1332,673,1048,-1,11,train,train,4
768,768,768,1396975.jpg,"0.3578125,0.6381944444444444,0.48020833333333335,0.4305555555555556",1,train_data_minprirodi/images/1396975.jpg,train,225,1148,608,1229,52,67,train,train,1
769,769,769,1396975.jpg,"0.9192708333333334,0.6315972222222223,0.16145833333333334,0.4701388888888889",0,train_data_minprirodi/images/1396975.jpg,train,1610,1920,571,1248,52,67,train,train,1
770,770,770,1397005.jpg,"0.93828125,0.6138888888888889,0.12135416666666667,0.25555555555555554",0,train_data_minprirodi/images/1397005.jpg,train,1685,1918,700,1068,0,0,train,train,0
771,771,771,1397711.jpg,"0.33203125,0.799537037037037,0.4953125,0.39537037037037037",0,train_data_minprirodi/images/1397711.jpg,train,162,1113,650,1077,24,27,train,train,1
772,772,772,1397711.jpg,"0.7361979166666667,0.7157407407407408,0.5265625,0.562962962962963",0,train_data_minprirodi/images/1397711.jpg,train,908,1919,469,1077,24,27,train,train,1
773,773,773,1398316.jpg,"0.478125,0.5018518518518519,0.09895833333333333,0.11851851851851852",1,train_data_minprirodi/images/1398316.jpg,train,823,1013,478,606,35,44,val,train,0
774,774,774,1398786.jpg,"0.3768229166666667,0.49756944444444445,0.3651041666666667,0.9506944444444444",1,train_data_minprirodi/images/1398786.jpg,train,373,1074,32,1401,-1,129,train,val,4
775,775,775,1398874.jpg,"0.190625,0.5996527777777778,0.18541666666666667,0.22708333333333333",1,train_data_minprirodi/images/1398874.jpg,val,187,544,700,1027,37,30,val,train,0
